long,lat,elevation,distance
6.052026,45.075748,1410,164.21900271305893
6.051903,45.076277,1416.2,164.27867924594528
6.051667,45.076763,1422.8,164.33587294448392
6.051196,45.077114,1429,164.38970182992938
6.050561,45.077464,1435.2,164.45302379396045
6.050137,45.077791,1441.2,164.50237907380668
6.049627,45.078083,1447,164.5539910201767
6.048845,45.078053,1452.4,164.61555268870535
6.048006,45.07791,1457,164.68339837418318
6.048639,45.078167,1461.6,164.7407951776193
6.049293,45.078417,1467.2,164.79925365688666
6.050004,45.07837,1471.8,164.85538758875995
6.050782,45.078179,1476.8,164.92013459651668
6.051452,45.077967,1480.8,164.9778473183337
6.052173,45.077768,1486.6,165.03869897671308
6.052964,45.077322,1492.2,165.11826786364534
6.053585,45.077488,1497.4,165.17046418408424
6.054007,45.078088,1504.4,165.2450399535853
6.054353,45.078672,1512.6,165.31551057501264
6.054647,45.079281,1519.6,165.38713494518927
6.054658,45.07983,1526.2,165.44825546201946
6.054835,45.080428,1532.2,165.51626289649212
6.05542,45.080775,1538.2,165.57631767995744
6.055808,45.080275,1544.2,165.63978545274986
6.056664,45.080103,1548.6,165.7097421575859
6.05756,45.08039,1553.2,165.78707937432077
6.058366,45.0807,1556.8,165.8592230584846
6.059011,45.081056,1562.6,165.92357316221793
6.059732,45.081325,1568.4,165.98767085007128
6.060361,45.081599,1574,166.04576362641708
6.061092,45.081832,1579.4,166.10880500428738
6.061825,45.082031,1583.8,166.170532358705
6.062035,45.082264,1588.4,166.20127665216685
6.061134,45.082112,1590.8,166.27409015268282
6.060273,45.082187,1595.6,166.342279370934
6.059372,45.08224,1600,166.4133448699544
6.058365,45.082299,1604.8,166.49276876833315
6.057663,45.082729,1608.2,166.56581609685614
6.057567,45.083308,1612.4,166.6307102660659
6.057939,45.083382,1618.2,166.6610877827078
6.058661,45.083096,1624.4,166.7261578751956
6.059365,45.083056,1631.2,166.78167153162573
6.060168,45.083128,1637.2,166.84529462629595
6.060967,45.083279,1643.4,166.91030696554287
6.061727,45.083435,1649.2,166.9725161055554
6.062506,45.083522,1654.6,167.03450670557464
6.061792,45.083617,1659.4,167.0916147361433
6.061028,45.083812,1664,167.15546790722524
6.060458,45.084098,1670,167.2104297487088
6.060201,45.084607,1675.8,167.2705843399398
6.05993,45.085172,1681.2,167.33698869665767
6.059571,45.0857,1687,167.40218736594588
6.059085,45.086132,1692.6,167.4636018175732
6.058675,45.086539,1698.8,167.51919982442365
6.05832,45.086997,1704.6,167.57731943628986
6.058017,45.08747,1710.4,167.6351084837035
6.057552,45.087869,1715.6,167.6926276696286
6.056996,45.088206,1721.2,167.7502199891641
6.056254,45.08829,1727,167.80928124896084
6.056032,45.088423,1732.6,167.8321641065255
6.056403,45.088925,1738.2,167.8951960568776
6.057038,45.089125,1743.8,167.9498431541408
6.057761,45.089172,1748.8,168.00690567811964
6.058495,45.089121,1753.2,168.06487104758077
6.059291,45.088981,1758.8,168.12934254680872
6.060011,45.088828,1764.8,168.18843680149413
6.060289,45.088932,1770.2,168.21316329203984
6.059843,45.089426,1774.8,168.27837641170666
6.059362,45.089832,1780.4,168.33729740677313
6.058865,45.090181,1786.2,168.39238846249384
6.058302,45.09056,1790.8,168.45352562520145
6.05771,45.090923,1796.6,168.51514938040305
6.057135,45.091193,1802.6,168.56942114873792
6.056447,45.091399,1809,168.6281524688937
6.055634,45.091395,1815.2,168.6920469608982
6.05589,45.091591,1819.8,168.72172552813387
6.056597,45.091759,1824.6,168.78035072310055
6.057461,45.091849,1830.6,168.84898638031595
6.058343,45.091769,1835.8,168.9188712175596
6.059192,45.091701,1840.4,168.98602099864004
6.059971,45.091548,1845.6,169.04956669152642
6.060683,45.091402,1851.2,169.10783461857883
6.061419,45.09123,1856.8,169.16876296664748
6.062142,45.091048,1862.2,169.22908714241495
6.062865,45.090863,1868.2,169.28952446988566
6.063638,45.090756,1874.6,169.35143116571527
6.06489,45.090487,1877.8,169.45428180731807
6.065396,45.090846,1880,169.51065980954309
6.064462,45.091095,1884.4,169.58912180564516
6.063715,45.091487,1888.8,169.66226975832654
6.06291,45.091908,1893.4,169.74100155619044
6.061977,45.092495,1897,169.83921618191178
6.061439,45.092842,1902.6,169.89648493322667
6.062421,45.092705,1908.6,169.9751500599567
6.063402,45.092626,1914.4,170.0527442215563
6.064534,45.0927,1919,170.14208569614547
6.065719,45.092885,1922.4,170.23746144717242
6.066925,45.09306,1925.8,170.33421870190537
6.068304,45.093027,1926.8,170.4426521946515
6.070118,45.092449,1924.8,170.59905730352656
6.071836,45.092801,1923.8,170.73964172463323
6.071343,45.09368,1926.4,170.84488251265884
6.071005,45.094344,1931.8,170.92342632582012
6.070859,45.094776,1937.4,170.9728660702142
6.070726,45.09509,1939.6,171.0093495267436
6.070673,45.095241,1944,171.0266670739836
6.070637,45.09542,1944,171.04679308490887
6.070852,45.095256,1944,171.07166784384725
6.07104,45.095099,1942.8,171.09455267507497
6.071263,45.094913,1941.8,171.1216785743147
